objectid,lau115cd,lau115nm,year,region,population,predictedprevalence,percentageprevalence,Noqualifications,Percentagenoqualification,Level1qualifications,percentagelevel1,Level2qualifications,percentagelevel2,Apprenticeship,percentageapprenticeship,Level3qualifications,percentagelevel3,Level4qualificationsandabove,percentagelevel4andabove,Otherqualifications,percentageotherqualifications,weeklygrosspaymean
235,E07000217,Woking,2020,"""South East""",79185,599,0.76,12042,15.21,9471,11.96,11321,14.3,2067,2.61,8940,11.29,30374,38.36,4970,6.28,708.7
235,E07000217,Woking,2025,"""South East""",79185,589,0.74,12042,15.21,9471,11.96,11321,14.3,2067,2.61,8940,11.29,30374,38.36,4970,6.28,708.7
235,E07000217,Woking,2030,"""South East""",79185,582,0.73,12042,15.21,9471,11.96,11321,14.3,2067,2.61,8940,11.29,30374,38.36,4970,6.28,708.7
235,E07000217,Woking,2035,"""South East""",79185,574,0.72,12042,15.21,9471,11.96,11321,14.3,2067,2.61,8940,11.29,30374,38.36,4970,6.28,708.7
235,E07000217,Woking,2040,"""South East""",79185,564,0.71,12042,15.21,9471,11.96,11321,14.3,2067,2.61,8940,11.29,30374,38.36,4970,6.28,708.7
41,E06000041,Wokingham,2020,"""South East""",123010,1002,0.81,16226,13.19,14460,11.76,18557,15.09,4158,3.38,15313,12.45,49184,39.98,5112,4.16,703.2
41,E06000041,Wokingham,2025,"""South East""",123010,"1,034",0.84,16226,13.19,14460,11.76,18557,15.09,4158,3.38,15313,12.45,49184,39.98,5112,4.16,703.2
41,E06000041,Wokingham,2030,"""South East""",123010,"1,055",0.86,16226,13.19,14460,11.76,18557,15.09,4158,3.38,15313,12.45,49184,39.98,5112,4.16,703.2
41,E06000041,Wokingham,2035,"""South East""",123010,"1,059",0.86,16226,13.19,14460,11.76,18557,15.09,4158,3.38,15313,12.45,49184,39.98,5112,4.16,703.2
41,E06000041,Wokingham,2040,"""South East""",123010,"1,062",0.86,16226,13.19,14460,11.76,18557,15.09,4158,3.38,15313,12.45,49184,39.98,5112,4.16,703.2
247,E07000229,Worthing,2020,"""South East""",85971,627,0.73,18319,21.31,12320,14.33,14966,17.41,3147,3.66,10774,12.53,22314,25.96,4131,4.81,543.5
247,E07000229,Worthing,2025,"""South East""",85971,639,0.74,18319,21.31,12320,14.33,14966,17.41,3147,3.66,10774,12.53,22314,25.96,4131,4.81,543.5
247,E07000229,Worthing,2030,"""South East""",85971,645,0.75,18319,21.31,12320,14.33,14966,17.41,3147,3.66,10774,12.53,22314,25.96,4131,4.81,543.5
247,E07000229,Worthing,2035,"""South East""",85971,644,0.75,18319,21.31,12320,14.33,14966,17.41,3147,3.66,10774,12.53,22314,25.96,4131,4.81,543.5
247,E07000229,Worthing,2040,"""South East""",85971,646,0.75,18319,21.31,12320,14.33,14966,17.41,3147,3.66,10774,12.53,22314,25.96,4131,4.81,543.5
60,E07000007,Wycombe,2020,"""South East""",136787,782,0.57,23780,17.38,17123,12.52,20734,15.16,4964,3.63,16905,12.36,45899,33.56,7382,5.4,683.3
60,E07000007,Wycombe,2025,"""South East""",136787,787,0.58,23780,17.38,17123,12.52,20734,15.16,4964,3.63,16905,12.36,45899,33.56,7382,5.4,683.3
60,E07000007,Wycombe,2030,"""South East""",136787,790,0.58,23780,17.38,17123,12.52,20734,15.16,4964,3.63,16905,12.36,45899,33.56,7382,5.4,683.3
60,E07000007,Wycombe,2035,"""South East""",136787,792,0.58,23780,17.38,17123,12.52,20734,15.16,4964,3.63,16905,12.36,45899,33.56,7382,5.4,683.3
60,E07000007,Wycombe,2040,"""South East""",136787,791,0.58,23780,17.38,17123,12.52,20734,15.16,4964,3.63,16905,12.36,45899,33.56,7382,5.4,683.3
